person_age,monthly_income_sar,home_ownership,employment_status,loan_amnt_sar,loan_int_rate,loan_percent_income,monthly_obligation_sar,dbr,eligible_sama
23,60272.81,mortgage,employee,131250.0,7.66,0.18,10849.11,0.18,1
24,60366.88,mortgage,employee,45000.0,16.77,0.06,3622.01,0.06,1
25,60390.31,mortgage,employee,45000.0,9.63,0.06,3623.42,0.06,1
26,60298.12,rent,employee,93750.0,12.23,0.13,19898.38,0.33,1
25,47570.94,mortgage,employee,37500.0,14.09,0.07,3329.97,0.07,1
25,20437.19,rent,employee,90937.5,13.98,0.37,11649.2,0.57,0
23,23727.5,rent,employee,90937.5,10.62,0.32,12338.3,0.52,0
24,6758.44,mortgage,employee,14625.0,11.01,0.18,1216.52,0.18,1
25,26010.94,rent,employee,90937.5,17.56,0.29,12745.36,0.49,0
26,21342.81,rent,employee,90937.5,14.96,0.36,11951.97,0.56,0
22,28117.81,rent,employee,90937.5,15.65,0.27,13215.37,0.47,0
24,24846.88,rent,employee,90937.5,15.7,0.3,12423.44,0.5,0
24,34078.12,rent,employee,90937.5,12.53,0.22,14312.81,0.42,0
26,29573.44,rent,employee,90937.5,17.56,0.26,13603.78,0.46,0
23,37801.88,rent,employee,90937.5,12.87,0.2,15120.75,0.4,0
23,38886.56,rent,employee,90937.5,15.7,0.19,15165.76,0.39,0
25,60358.44,mortgage,employee,33750.0,11.01,0.05,3017.92,0.05,1
25,60285.62,own,employee,56250.0,11.14,0.08,4822.85,0.08,1
24,60251.88,mortgage,employee,75000.0,16.0,0.1,6025.19,0.1,1
23,60342.81,mortgage,employee,93750.0,15.65,0.13,7844.57,0.13,1
26,60338.12,mortgage,employee,51562.5,11.01,0.07,4223.67,0.07,1
21,60262.81,mortgage,employee,57187.5,15.31,0.08,4821.03,0.08,1
25,60406.25,mortgage,employee,75000.0,13.47,0.1,6040.62,0.1,1
22,6626.56,mortgage,employee,17812.5,13.85,0.22,1457.84,0.22,1
25,42278.75,rent,employee,90937.5,11.01,0.18,16065.92,0.38,0
21,6675.94,mortgage,employee,22500.0,10.39,0.28,1869.26,0.28,1
25,43448.44,rent,employee,90937.5,11.36,0.17,16075.92,0.37,0
23,54222.19,rent,employee,90937.5,11.83,0.14,18435.54,0.34,0
23,107975.0,rent,employee,90937.5,12.53,0.07,29153.25,0.27,1
22,40863.12,rent,employee,90562.5,14.96,0.18,15527.99,0.38,0
22,16436.25,rent,employee,90000.0,13.85,0.46,10847.92,0.66,0
23,17914.38,rent,employee,90000.0,11.58,0.42,11106.91,0.62,0
24,18206.88,rent,employee,90000.0,16.29,0.41,11106.19,0.61,0
26,18318.75,rent,employee,90000.0,11.01,0.41,11174.44,0.61,0
21,17222.81,rent,employee,90000.0,16.29,0.44,11022.6,0.64,0
25,19800.31,rent,employee,90000.0,10.74,0.38,11484.18,0.58,0
22,6908.44,mortgage,employee,8437.5,15.27,0.1,690.84,0.1,1
24,17923.75,rent,employee,90000.0,17.8,0.42,11112.72,0.62,0
22,6809.38,mortgage,employee,3750.0,11.36,0.05,340.47,0.05,1
22,18650.0,rent,employee,90000.0,17.56,0.4,11190.0,0.6,0
26,22725.0,rent,employee,90000.0,7.9,0.33,12044.25,0.53,0
25,22820.0,rent,employee,90000.0,10.99,0.33,12094.6,0.53,0
22,22846.88,rent,employee,90000.0,7.29,0.33,12108.84,0.53,0
21,22781.88,rent,employee,90000.0,10.75,0.33,12074.39,0.53,0
26,23567.5,rent,employee,90000.0,7.9,0.32,12255.1,0.52,0
22,23737.19,rent,employee,90000.0,14.84,0.32,12343.34,0.52,0
26,24756.88,rent,employee,90000.0,11.01,0.3,12378.44,0.5,0
22,6820.0,mortgage,employee,18656.25,11.01,0.23,1568.6,0.23,1
23,22460.94,rent,employee,90000.0,19.69,0.33,11904.3,0.53,0
23,25097.81,rent,employee,90000.0,11.01,0.3,12548.91,0.5,0
24,22702.19,rent,employee,90000.0,14.96,0.33,12032.16,0.53,0
25,25153.75,rent,employee,90000.0,6.99,0.3,12576.88,0.5,0
22,23639.38,rent,employee,90000.0,16.45,0.32,12292.47,0.52,0
24,26632.19,rent,employee,90000.0,10.99,0.28,12783.45,0.48,0
23,28042.19,rent,employee,90000.0,10.99,0.27,13179.83,0.47,0
22,6988.75,own,employee,11250.0,7.9,0.13,908.54,0.13,1
22,28368.75,rent,employee,90000.0,12.69,0.26,13049.62,0.46,0
24,28402.81,rent,employee,90000.0,10.37,0.26,13065.29,0.46,0
24,28409.69,rent,employee,90000.0,11.01,0.26,13068.46,0.46,0
26,26235.31,rent,employee,90000.0,15.83,0.29,12855.3,0.49,0
23,29576.25,rent,employee,90000.0,13.92,0.25,13309.31,0.45,0
22,7067.5,own,employee,7500.0,11.49,0.09,636.07,0.09,1
24,30309.06,rent,employee,90000.0,10.25,0.25,13639.08,0.45,0
22,7145.94,own,employee,13125.0,7.49,0.15,1071.89,0.15,1
23,7057.19,own,employee,15000.0,5.99,0.18,1270.29,0.18,1
23,28406.25,rent,employee,90000.0,12.92,0.26,13066.88,0.46,0
26,33637.81,rent,employee,90000.0,11.58,0.22,14127.88,0.42,0
25,35896.88,rent,employee,90000.0,8.9,0.21,14717.72,0.41,0
22,31399.69,rent,employee,90000.0,19.69,0.24,13815.86,0.44,0
25,35924.38,rent,employee,90000.0,6.54,0.21,14728.99,0.41,0
21,7150.62,own,employee,18375.0,14.54,0.21,1501.63,0.21,1
21,6997.5,own,employee,18750.0,11.11,0.22,1539.45,0.22,1
26,37655.62,rent,employee,90000.0,12.73,0.2,15062.25,0.4,0
24,41522.81,rent,employee,90000.0,15.62,0.18,15778.67,0.38,0
24,7073.44,own,employee,23437.5,6.54,0.28,1980.56,0.28,1
22,36968.44,rent,employee,90000.0,11.01,0.2,14787.38,0.4,0
26,39270.31,rent,employee,90000.0,20.0,0.19,15315.42,0.39,0
22,45282.5,rent,employee,90000.0,9.91,0.17,16754.53,0.37,0
24,45275.62,rent,employee,90000.0,12.69,0.17,16751.98,0.37,0
26,40827.81,rent,employee,90000.0,20.0,0.18,15514.57,0.38,0
24,46756.88,rent,employee,90000.0,16.49,0.16,16832.47,0.36,0
23,7174.06,mortgage,employee,9375.0,15.95,0.11,789.15,0.11,1
24,49132.81,rent,employee,90000.0,11.49,0.15,17196.48,0.35,0
25,50938.75,rent,employee,90000.0,10.99,0.15,17828.56,0.35,0
24,50948.44,rent,employee,90000.0,13.79,0.15,17831.95,0.35,0
23,43353.44,rent,employee,90000.0,20.0,0.17,16040.77,0.37,0
23,56501.25,rent,employee,90000.0,7.49,0.13,18645.41,0.33,1
23,51993.12,rent,employee,90000.0,16.0,0.14,17677.66,0.34,0
24,7088.75,own,employee,48750.0,7.88,0.57,4040.59,0.57,0
21,6989.38,own,employee,23437.5,10.62,0.28,1957.03,0.28,1
26,58487.81,rent,employee,90000.0,10.99,0.13,19300.98,0.33,1
26,55762.19,rent,employee,90000.0,18.3,0.13,18401.52,0.33,1
26,64050.62,rent,employee,90000.0,11.01,0.12,20496.2,0.32,1
21,7085.31,own,employee,9375.0,11.36,0.11,779.38,0.11,1
24,16760.31,rent,employee,89906.25,11.01,0.45,10894.2,0.65,0
23,45307.19,rent,employee,89062.5,13.47,0.16,16310.59,0.36,0
24,20947.5,rent,employee,88500.0,11.89,0.35,11521.12,0.55,0
24,7082.5,mortgage,employee,37500.0,12.18,0.44,3116.3,0.44,0
25,38530.94,rent,employee,88500.0,13.49,0.19,15027.07,0.39,0
23,28523.44,rent,employee,88406.25,14.5,0.26,13120.78,0.46,0
22,7051.25,own,employee,15000.0,11.01,0.18,1269.22,0.18,1
22,7120.62,own,employee,20250.0,15.31,0.24,1708.95,0.24,1
25,7015.62,mortgage,employee,15000.0,11.01,0.18,1262.81,0.18,1
21,7083.12,own,employee,12656.25,11.01,0.15,1062.47,0.15,1
22,25531.56,rent,employee,87750.0,7.49,0.29,12510.47,0.49,0
22,16557.5,rent,employee,86250.0,11.01,0.43,10431.22,0.63,0
25,21430.94,rent,employee,86250.0,11.01,0.34,11572.71,0.54,0
23,22816.88,rent,employee,86250.0,12.18,0.32,11864.78,0.52,0
24,7065.0,mortgage,employee,4500.0,11.34,0.05,353.25,0.05,1
25,24041.25,rent,employee,86250.0,9.91,0.3,12020.62,0.5,0
24,24673.44,rent,employee,86250.0,11.99,0.29,12089.98,0.49,0
23,25802.19,rent,employee,86250.0,9.62,0.28,12385.05,0.48,0
22,7020.62,own,employee,11250.0,9.96,0.13,912.68,0.13,1
25,30390.94,rent,employee,86250.0,11.01,0.24,13372.01,0.44,0
24,33314.69,rent,employee,86250.0,14.54,0.22,13992.17,0.42,0
22,22307.81,rent,employee,85312.5,11.36,0.32,11600.06,0.52,0
23,26520.31,rent,employee,84375.0,14.27,0.27,12464.55,0.47,0
24,7121.56,own,employee,11250.0,11.99,0.13,925.8,0.13,1
26,26500.31,rent,employee,84375.0,18.99,0.27,12455.15,0.47,0
24,27631.56,rent,employee,84000.0,16.7,0.25,12434.2,0.45,0
24,7209.69,mortgage,employee,18750.0,9.32,0.22,1586.13,0.22,1
23,13450.62,rent,employee,83437.5,12.69,0.52,9684.45,0.72,0
25,16599.69,rent,employee,82500.0,13.11,0.41,10125.81,0.61,0
25,19784.69,rent,employee,82500.0,10.74,0.35,10881.58,0.55,0
21,7374.06,mortgage,employee,15750.0,14.11,0.18,1327.33,0.18,1
22,21658.75,rent,employee,82500.0,9.63,0.32,11262.55,0.52,0
25,22061.88,rent,employee,82500.0,14.65,0.31,11251.56,0.51,0
23,22826.25,rent,employee,82500.0,10.25,0.3,11413.12,0.5,0
24,22825.94,rent,employee,82500.0,14.26,0.3,11412.97,0.5,0
25,7383.44,mortgage,employee,11250.0,9.91,0.13,959.85,0.13,1
26,21311.88,rent,employee,82500.0,17.19,0.32,11082.18,0.52,0
22,26590.31,rent,employee,82500.0,11.36,0.26,12231.54,0.46,0
22,25111.88,rent,employee,82500.0,11.01,0.27,11802.58,0.47,0
23,28132.81,rent,employee,82500.0,10.59,0.24,12378.44,0.44,0
24,29135.0,rent,employee,82500.0,9.25,0.24,12819.4,0.44,0
22,7342.81,own,employee,13593.75,8.49,0.15,1101.42,0.15,1
26,29160.62,rent,employee,82500.0,6.54,0.24,12830.68,0.44,0
21,7357.19,own,employee,22500.0,8.49,0.25,1839.3,0.25,1
24,30324.38,rent,employee,82500.0,11.01,0.23,13039.48,0.43,0
26,31326.88,rent,employee,82500.0,12.69,0.22,13157.29,0.42,0
24,7395.94,own,employee,27750.0,13.85,0.31,2292.74,0.31,1
25,7412.19,own,employee,15000.0,7.4,0.17,1260.07,0.17,1
23,31742.19,rent,employee,82500.0,11.71,0.22,13331.72,0.42,0
25,29427.5,rent,employee,82500.0,11.48,0.23,12653.82,0.43,0
25,31060.62,rent,employee,82500.0,17.51,0.22,13045.46,0.42,0
21,7345.0,mortgage,employee,13125.0,14.61,0.15,1101.75,0.15,1
23,37656.25,rent,employee,82500.0,7.88,0.18,14309.38,0.38,0
23,41623.44,rent,employee,82500.0,11.01,0.17,15400.67,0.37,0
22,7546.25,mortgage,employee,18562.5,11.71,0.2,1509.25,0.2,1
25,21672.81,rent,employee,81375.0,11.99,0.31,11053.13,0.51,0
24,20608.12,rent,employee,81000.0,13.49,0.33,10922.31,0.53,0
23,21461.56,rent,employee,81000.0,20.0,0.31,10945.4,0.51,0
26,23964.69,rent,employee,81000.0,14.35,0.28,11503.05,0.48,0
22,30964.69,rent,employee,81000.0,13.61,0.22,13005.17,0.42,0
22,29538.44,rent,employee,81000.0,11.26,0.23,12701.53,0.43,0
22,7528.75,own,employee,9000.0,10.59,0.1,752.88,0.1,1
24,42301.56,rent,employee,81000.0,7.9,0.16,15228.56,0.36,0
24,7631.25,mortgage,employee,26250.0,5.99,0.29,2213.06,0.29,1
25,7483.75,own,employee,11250.0,11.99,0.13,972.89,0.13,1
24,22411.88,rent,employee,80625.0,16.89,0.3,11205.94,0.5,0
24,26562.19,rent,employee,80625.0,9.99,0.25,11952.98,0.45,0
24,43873.75,rent,employee,80625.0,15.33,0.15,15355.81,0.35,0
25,22938.75,rent,employee,80437.5,7.29,0.29,11239.99,0.49,0
22,12022.81,rent,employee,79687.5,12.42,0.55,9017.11,0.75,0
25,17983.12,rent,employee,79687.5,10.99,0.37,10250.38,0.57,0
25,19506.88,rent,employee,79687.5,6.91,0.34,10533.71,0.54,0
22,7497.81,mortgage,employee,18750.0,14.17,0.21,1574.54,0.21,1
22,20228.75,rent,employee,79687.5,10.25,0.33,10721.24,0.53,0
26,7485.94,own,employee,34687.5,11.01,0.39,2919.52,0.39,0
24,21298.12,rent,employee,79687.5,15.95,0.31,10862.04,0.51,0
24,24730.62,rent,employee,79687.5,15.95,0.27,11623.39,0.47,0
21,13292.5,rent,employee,78750.0,12.53,0.49,9171.83,0.69,0
22,7465.0,mortgage,employee,5250.0,14.91,0.06,447.9,0.06,1
23,7504.06,mortgage,employee,11250.0,11.01,0.12,900.49,0.12,1
26,15290.31,rent,employee,78750.0,6.54,0.43,9632.9,0.63,0
25,7537.81,own,employee,3750.0,11.01,0.04,301.51,0.04,1
26,16055.94,rent,employee,78750.0,17.26,0.41,9794.12,0.61,0
23,23863.75,rent,employee,78750.0,11.36,0.27,11215.96,0.47,0
26,7592.81,mortgage,employee,15000.0,7.51,0.16,1214.85,0.16,1
22,22374.69,rent,employee,78750.0,10.71,0.29,10963.6,0.49,0
22,26717.5,rent,employee,78750.0,13.98,0.25,12022.88,0.45,0
26,24738.44,rent,employee,78750.0,14.09,0.27,11627.07,0.47,0
22,28420.0,rent,employee,78750.0,10.0,0.23,12220.6,0.43,0
22,7491.56,mortgage,employee,18750.0,15.33,0.21,1573.23,0.21,1
25,23494.06,rent,employee,78750.0,16.32,0.28,11277.15,0.48,0
24,29927.19,rent,employee,78750.0,7.9,0.22,12569.42,0.42,0
23,30246.25,rent,employee,78750.0,11.99,0.22,12703.42,0.42,0
24,31783.75,rent,employee,78750.0,10.75,0.21,13031.34,0.41,0
26,32194.69,rent,employee,78750.0,13.92,0.2,12877.88,0.4,0
22,35320.94,rent,employee,78750.0,9.91,0.19,13775.17,0.39,0
26,30739.38,rent,employee,78750.0,16.95,0.21,12603.14,0.41,0
26,36771.25,rent,employee,78750.0,7.9,0.18,13973.08,0.38,0
26,36655.31,rent,employee,78750.0,11.01,0.18,13929.02,0.38,0
25,37776.56,rent,employee,78750.0,16.49,0.17,13977.33,0.37,0
26,7557.19,other,employee,28125.0,11.97,0.31,2342.73,0.31,1
21,7395.0,mortgage,employee,23437.5,6.17,0.26,1922.7,0.26,1
26,47091.25,rent,employee,78750.0,8.9,0.14,16011.03,0.34,0
25,47218.75,rent,employee,78750.0,12.99,0.14,16054.38,0.34,0
23,30999.06,rent,employee,78375.0,12.69,0.21,12709.62,0.41,0
21,7646.25,mortgage,employee,56250.0,9.64,0.61,4664.21,0.61,0
26,19067.19,rent,employee,76875.0,7.49,0.34,10296.28,0.54,0
23,26514.06,rent,employee,76875.0,13.16,0.24,11666.19,0.44,0
22,7772.5,own,employee,7875.0,8.38,0.08,621.8,0.08,1
123,30356.25,rent,retired,76500.0,10.25,0.21,12446.06,0.41,0
23,20504.06,rent,employee,76406.25,7.49,0.31,10457.07,0.51,0
26,10101.56,rent,employee,75187.5,9.76,0.62,8283.28,0.82,0
24,12775.31,rent,employee,75000.0,10.99,0.49,8814.97,0.69,0
23,7739.38,own,employee,18750.0,11.71,0.2,1547.88,0.2,1
22,7810.94,own,employee,34687.5,10.65,0.37,2890.05,0.37,0
24,13527.19,rent,employee,75000.0,12.53,0.46,8927.94,0.66,0
25,14492.19,rent,employee,75000.0,14.59,0.43,9130.08,0.63,0
23,12317.5,rent,employee,75000.0,12.61,0.51,8745.42,0.71,0
25,14573.75,rent,employee,75000.0,13.11,0.43,9181.46,0.63,0
23,7865.0,mortgage,employee,24000.0,10.65,0.25,1966.25,0.25,1
25,14835.31,rent,employee,75000.0,11.22,0.42,9197.89,0.62,0
23,12697.5,rent,employee,75000.0,16.0,0.49,8761.28,0.69,0
25,12958.75,rent,employee,75000.0,8.88,0.48,8811.95,0.68,0
24,15280.31,rent,employee,75000.0,12.53,0.41,9320.99,0.61,0
21,13820.62,rent,employee,75000.0,11.01,0.45,8983.41,0.65,0
26,7816.25,mortgage,employee,18000.0,5.99,0.19,1485.09,0.19,1
25,16003.12,rent,employee,75000.0,13.47,0.39,9441.84,0.59,0
22,16032.81,rent,employee,75000.0,6.99,0.39,9459.36,0.59,0
25,7904.69,own,employee,21187.5,15.99,0.22,1739.03,0.22,1
23,7790.62,mortgage,employee,13593.75,11.01,0.15,1168.59,0.15,1
22,14286.25,rent,employee,75000.0,16.69,0.44,9143.2,0.64,0
25,14588.44,rent,employee,75000.0,11.11,0.43,9190.72,0.63,0
22,17146.88,rent,employee,75000.0,7.9,0.36,9602.25,0.56,0
23,17278.44,rent,employee,75000.0,10.25,0.36,9675.92,0.56,0
24,17162.19,rent,employee,75000.0,11.01,0.36,9610.83,0.56,0
23,7856.56,own,employee,4500.0,7.49,0.05,392.83,0.05,1
22,17155.94,rent,employee,75000.0,13.92,0.36,9607.33,0.56,0
24,14969.69,rent,employee,75000.0,14.74,0.42,9281.21,0.62,0
24,17732.5,rent,employee,75000.0,10.62,0.35,9752.88,0.55,0
22,18262.5,rent,employee,75000.0,10.65,0.34,9861.75,0.54,0
22,16133.75,rent,employee,75000.0,12.99,0.39,9518.91,0.59,0
22,18393.44,rent,employee,75000.0,11.36,0.34,9932.46,0.54,0
22,7662.81,own,employee,28125.0,5.79,0.31,2375.47,0.31,1
23,18823.44,rent,employee,75000.0,6.54,0.33,9976.42,0.53,0
25,8016.88,mortgage,employee,15000.0,5.79,0.16,1282.7,0.16,1
25,19098.12,rent,employee,75000.0,7.49,0.33,10122.01,0.53,0
25,19059.38,rent,employee,75000.0,13.43,0.33,10101.47,0.53,0
22,19085.0,rent,employee,75000.0,13.22,0.33,10115.05,0.53,0
22,7884.06,own,employee,18750.0,14.72,0.2,1576.81,0.2,1
22,16868.75,rent,employee,75000.0,15.68,0.37,9615.19,0.57,0
24,19349.38,rent,employee,75000.0,11.01,0.32,10061.67,0.52,0
25,19468.44,rent,employee,75000.0,11.48,0.32,10123.59,0.52,0
24,19435.0,rent,employee,75000.0,10.38,0.32,10106.2,0.52,0
22,19389.06,rent,employee,75000.0,12.53,0.32,10082.31,0.52,0
22,19484.38,rent,employee,75000.0,13.47,0.32,10131.88,0.52,0
24,19533.75,rent,employee,75000.0,12.21,0.32,10157.55,0.52,0
25,19877.19,rent,employee,75000.0,10.99,0.31,10137.37,0.51,0
25,19975.31,rent,employee,75000.0,11.36,0.31,10187.41,0.51,0
22,17585.31,rent,employee,75000.0,16.0,0.36,9847.78,0.56,0
26,7677.81,mortgage,employee,5625.0,7.74,0.06,460.67,0.06,1
24,19837.81,rent,employee,75000.0,15.65,0.32,10315.66,0.52,0
25,17640.94,rent,employee,75000.0,11.78,0.35,9702.52,0.55,0
24,19967.81,rent,employee,75000.0,11.01,0.31,10183.58,0.51,0
22,17872.81,rent,employee,75000.0,16.77,0.35,9830.05,0.55,0
22,20585.62,rent,employee,75000.0,9.91,0.3,10292.81,0.5,0
23,18345.31,rent,employee,75000.0,15.65,0.34,9906.47,0.54,0
23,18198.75,rent,employee,75000.0,14.96,0.34,9827.33,0.54,0
23,20543.12,rent,employee,75000.0,11.83,0.3,10271.56,0.5,0
24,18676.56,rent,employee,75000.0,11.66,0.33,9898.58,0.53,0
26,20943.44,rent,employee,75000.0,12.18,0.3,10471.72,0.5,0
24,21020.31,rent,employee,75000.0,6.91,0.3,10510.16,0.5,0
25,20908.12,rent,employee,75000.0,6.91,0.3,10454.06,0.5,0
26,18625.94,rent,employee,75000.0,19.79,0.34,10058.01,0.54,0
25,20991.88,rent,employee,75000.0,9.88,0.3,10495.94,0.5,0
22,7810.31,mortgage,employee,62250.0,9.76,0.66,5154.81,0.66,0
23,20888.75,rent,employee,75000.0,12.53,0.3,10444.38,0.5,0
25,21088.12,rent,employee,75000.0,11.01,0.3,10544.06,0.5,0
23,7766.56,mortgage,employee,26718.75,6.99,0.29,2252.3,0.29,1
23,21683.44,rent,employee,75000.0,16.89,0.29,10624.88,0.49,0
22,19493.44,rent,employee,75000.0,17.49,0.32,10136.59,0.52,0
23,7766.56,mortgage,employee,9375.0,16.82,0.1,776.66,0.1,1
26,7734.69,mortgage,employee,13500.0,11.01,0.15,1160.2,0.15,1
22,22040.31,rent,employee,75000.0,13.11,0.28,10579.35,0.48,0
23,22267.19,rent,employee,75000.0,7.66,0.28,10688.25,0.48,0
26,22425.31,rent,employee,75000.0,6.17,0.28,10764.15,0.48,0
26,20171.88,rent,employee,75000.0,16.35,0.31,10287.66,0.51,0
23,22802.81,rent,employee,75000.0,7.9,0.27,10717.32,0.47,0
24,20643.75,rent,employee,75000.0,16.49,0.3,10321.88,0.5,0
21,8020.62,own,employee,13312.5,11.01,0.14,1122.89,0.14,1
26,7884.06,mortgage,employee,26250.0,8.0,0.28,2207.54,0.28,1
24,22738.12,rent,employee,75000.0,10.99,0.27,10686.92,0.47,0
24,7953.44,own,employee,29062.5,6.91,0.3,2386.03,0.3,1
25,20544.38,rent,employee,75000.0,8.88,0.3,10272.19,0.5,0
24,22922.5,rent,employee,75000.0,11.01,0.27,10773.58,0.47,0
23,20541.56,rent,employee,75000.0,14.84,0.3,10270.78,0.5,0
23,20563.12,rent,employee,75000.0,11.12,0.3,10281.56,0.5,0
22,22675.62,rent,employee,75000.0,7.88,0.28,10884.3,0.48,0
25,22821.25,rent,employee,75000.0,11.01,0.27,10725.99,0.47,0
22,7980.31,mortgage,employee,22500.0,15.99,0.23,1835.47,0.23,1
24,7976.88,mortgage,employee,20625.0,10.99,0.22,1754.91,0.22,1
25,22895.62,rent,employee,75000.0,11.01,0.27,10760.94,0.47,0
25,20485.94,rent,employee,75000.0,15.65,0.31,10447.83,0.51,0
24,20524.38,rent,employee,75000.0,17.04,0.3,10262.19,0.5,0
23,22901.88,rent,employee,75000.0,12.21,0.27,10763.88,0.47,0
21,7942.5,own,employee,4781.25,15.23,0.05,397.12,0.05,1
25,20614.69,rent,employee,75000.0,14.11,0.3,10307.34,0.5,0
24,22875.62,rent,employee,75000.0,11.14,0.27,10751.54,0.47,0
21,8034.38,own,employee,9000.0,11.49,0.09,723.09,0.09,1
24,22830.62,rent,employee,75000.0,13.87,0.27,10730.39,0.47,0
26,22703.12,rent,employee,75000.0,10.08,0.28,10897.5,0.48,0
23,20719.06,rent,employee,75000.0,16.7,0.3,10359.53,0.5,0
24,20922.19,rent,employee,75000.0,18.64,0.3,10461.09,0.5,0
24,23093.44,rent,employee,75000.0,12.18,0.27,10853.92,0.47,0
22,8013.75,own,employee,14250.0,11.01,0.15,1202.06,0.15,1
25,23618.12,rent,employee,75000.0,6.54,0.26,10864.34,0.46,0
24,21359.06,rent,employee,75000.0,14.61,0.29,10465.94,0.49,0
21,21287.5,rent,employee,75000.0,17.39,0.29,10430.88,0.49,0
24,23588.75,rent,employee,75000.0,11.12,0.26,10850.82,0.46,0
25,23688.12,rent,employee,75000.0,11.48,0.26,10896.54,0.46,0
25,23979.06,rent,employee,75000.0,12.42,0.26,11030.37,0.46,0
26,22026.25,rent,employee,75000.0,10.25,0.28,10572.6,0.48,0
23,24651.88,rent,employee,75000.0,10.65,0.25,11093.34,0.45,0
24,8122.5,own,employee,18750.0,16.29,0.19,1543.28,0.19,1
23,24796.25,rent,employee,75000.0,10.37,0.25,11158.31,0.45,0
23,24561.56,rent,employee,75000.0,11.49,0.25,11052.7,0.45,0
24,8192.5,own,employee,37500.0,10.59,0.38,3113.15,0.38,0
25,8166.56,own,employee,20156.25,13.49,0.21,1714.98,0.21,1
26,22455.0,rent,employee,75000.0,11.01,0.28,10778.4,0.48,0
23,22580.94,rent,employee,75000.0,12.29,0.28,10838.85,0.48,0
21,8084.06,mortgage,employee,13125.0,17.27,0.14,1131.77,0.14,1
26,24718.12,rent,employee,75000.0,11.99,0.25,11123.16,0.45,0
25,22423.12,rent,employee,75000.0,14.84,0.28,10763.1,0.48,0
23,22402.5,rent,employee,75000.0,10.83,0.28,10753.2,0.48,0
23,24855.94,rent,employee,75000.0,13.22,0.25,11185.17,0.45,0
22,25400.62,rent,employee,75000.0,12.18,0.25,11430.28,0.45,0
23,25493.75,rent,employee,75000.0,11.11,0.25,11472.19,0.45,0
24,25512.19,rent,employee,75000.0,13.48,0.24,11225.36,0.44,0
26,25760.0,rent,employee,75000.0,10.75,0.24,11334.4,0.44,0
25,25855.31,rent,employee,75000.0,12.53,0.24,11376.34,0.44,0
24,23715.62,rent,employee,75000.0,14.84,0.26,10909.19,0.46,0
23,26383.75,rent,employee,75000.0,17.74,0.24,11608.85,0.44,0
25,26581.56,rent,employee,75000.0,9.99,0.24,11695.89,0.44,0
22,26497.19,rent,employee,75000.0,6.91,0.24,11658.76,0.44,0
25,24369.38,rent,employee,75000.0,11.01,0.26,11209.91,0.46,0
25,26976.56,rent,employee,75000.0,14.09,0.23,11599.92,0.43,0
22,8201.25,mortgage,employee,11250.0,11.49,0.11,902.14,0.11,1
23,26932.19,rent,employee,75000.0,14.09,0.23,11580.84,0.43,0
23,21132.81,rent,employee,75000.0,15.2,0.3,10566.41,0.5,0
24,27269.06,rent,employee,75000.0,11.83,0.23,11725.7,0.43,0
24,8070.62,other,employee,22500.0,12.21,0.23,1856.24,0.23,1
23,25056.25,rent,employee,75000.0,14.11,0.25,11275.31,0.45,0
22,25055.94,rent,employee,75000.0,14.42,0.25,11275.17,0.45,0
24,27330.62,rent,employee,75000.0,14.74,0.23,11752.17,0.43,0
24,28100.62,rent,employee,75000.0,12.69,0.22,11802.26,0.42,0
22,8167.81,mortgage,employee,6093.75,16.89,0.06,490.07,0.06,1
25,28493.44,rent,employee,75000.0,11.01,0.22,11967.24,0.42,0
21,8160.0,mortgage,employee,16875.0,11.01,0.17,1387.2,0.17,1
25,8299.69,mortgage,employee,31875.0,9.63,0.32,2655.9,0.32,1
24,28437.81,rent,employee,75000.0,8.88,0.22,11943.88,0.42,0
26,28430.62,rent,employee,75000.0,6.91,0.22,11940.86,0.42,0
26,28376.56,rent,employee,75000.0,11.01,0.22,11918.16,0.42,0
25,28478.12,rent,employee,75000.0,10.38,0.22,11960.81,0.42,0
22,26174.69,rent,employee,75000.0,10.99,0.24,11516.86,0.44,0
22,28447.81,rent,employee,75000.0,11.01,0.22,11948.08,0.42,0
21,8402.19,mortgage,employee,28406.25,11.01,0.28,2352.61,0.28,1
26,8372.5,own,employee,19500.0,12.42,0.19,1590.78,0.19,1
24,26116.56,rent,employee,75000.0,14.82,0.24,11491.29,0.44,0
23,28606.56,rent,employee,75000.0,16.32,0.22,12014.76,0.42,0
23,22587.19,rent,employee,75000.0,16.0,0.28,10841.85,0.48,0
23,28845.0,rent,employee,75000.0,10.37,0.22,12114.9,0.42,0
26,26627.19,rent,employee,75000.0,13.16,0.23,11449.69,0.43,0
24,26635.0,rent,employee,75000.0,14.88,0.23,11453.05,0.43,0
22,29102.19,rent,employee,75000.0,13.98,0.21,11931.9,0.41,0
26,26975.0,rent,employee,75000.0,13.36,0.23,11599.25,0.43,0
21,8420.62,own,employee,26718.75,6.99,0.26,2189.36,0.26,1
22,8347.19,mortgage,employee,15093.75,5.42,0.15,1252.08,0.15,1
24,8365.31,mortgage,employee,30000.0,5.42,0.3,2509.59,0.3,1
26,29628.75,rent,employee,75000.0,13.85,0.21,12147.79,0.41,0
